3.6317 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
17.5761 	EXP 	Created main_early = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='main_early', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.5761 	INFO 	keyboard.Keyboard is using iohub backend.
17.5796 	EXP 	window1: mouseVisible = True
17.5807 	EXP 	Created main_late = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='main_late', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.5842 	EXP 	window1: mouseVisible = True
17.5865 	EXP 	Created fix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
17.5909 	EXP 	window1: mouseVisible = True
17.6103 	EXP 	Created theend = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='theend', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0751 	EXP 	intro_1: autoDraw = True
2.0134 	INFO 	Keyboard events cleared
2.0131 	EXP 	intro_1: autoDraw = False
2.0131 	EXP 	intro_2: autoDraw = True
8.4226 	WARNING 	t of last frame was 20.48ms (=1/48)
9.2872 	INFO 	Keyboard events cleared
9.2868 	WARNING 	t of last frame was 34.21ms (=1/29)
9.2868 	EXP 	intro_2: autoDraw = False
9.2868 	EXP 	Intro_3: autoDraw = True
9.4843 	DATA 	Keypress: space
9.5119 	WARNING 	t of last frame was 214.87ms (=1/4)
19.0503 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
19.0509 	EXP 	New trial (rep=0, index=0): None
19.1055 	DATA 	Keypress: space
19.1100 	INFO 	Keyboard events cleared
19.1096 	WARNING 	t of last frame was 62.57ms (=1/15)
19.1096 	EXP 	Intro_3: autoDraw = False
19.1096 	EXP 	pracintro: height = 0.05
19.1096 	EXP 	pracintro: height = 0.05
19.1096 	EXP 	pracintro: height = 0.05
19.1096 	EXP 	pracintro: text = '在参与实验之前，我们先进行练习。 \n\n 为了通过练习，您必须在练习中答对 90%。 \n\n 如果您已理解，请按空格键以开始。 \n\nBefore participating in the experiment, we will pratice first.  \n\n In order to start the experiment, you must get at least 90% correct in the practice round. \n\n If you understand the explanation, please press the space bar. '
19.1096 	EXP 	pracintro: autoDraw = True
22.0432 	DEBUG 	Read excel file with openpyxl: Practice_Chi.xlsx
22.0458 	EXP 	Imported Practice_Chi.xlsx as conditions, 8 conditions, 11 params
22.0479 	EXP 	Created sequence: random, trialTypes=8, nReps=1, seed=None
22.0481 	EXP 	New trial (rep=0, index=0): {'No': 1, 'Category': 'practice', 'earlier_stim': '星期三 ', 'later_stim': '星期四', 'conguency': 'congruent', 'orientation': 'Hori', 'instruction': 'early', 'corr_resp': 'left', 'Instruction_stim': 'image/Chi_early.png', 'early_position': [-0.3, 0], 'late_position': [0.3, 0]}
22.0984 	DATA 	Keypress: space
22.1035 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
22.1035 	EXP 	pracintro: autoDraw = False
22.1035 	EXP 	image: image = 'image/Chi_early.png'
22.1035 	EXP 	image: autoDraw = True
23.0359 	INFO 	Keyboard events cleared
23.0356 	EXP 	image: autoDraw = False
23.0356 	EXP 	early: height = 0.05
23.0356 	EXP 	early: height = 0.05
23.0356 	EXP 	early: height = 0.05
23.0356 	EXP 	early: text = '星期三 '
23.0356 	EXP 	late: height = 0.05
23.0356 	EXP 	late: height = 0.05
23.0356 	EXP 	late: height = 0.05
23.0356 	EXP 	late: text = '星期四'
23.0356 	EXP 	early: autoDraw = True
23.0356 	EXP 	late: autoDraw = True
26.4988 	DATA 	Keypress: left
26.5035 	EXP 	early: autoDraw = False
26.5035 	EXP 	late: autoDraw = False
26.5035 	EXP 	pracfeedback: foreColor = <psychopy.colors.Color: green, alpha=1.0>
26.5035 	EXP 	pracfeedback: height = 0.1
26.5035 	EXP 	pracfeedback: height = 0.1
26.5035 	EXP 	pracfeedback: height = 0.1
26.5035 	EXP 	pracfeedback: text = 'Correct! \nScore = 100.0%'
26.5035 	EXP 	pracfeedback: autoDraw = True
27.3982 	EXP 	New trial (rep=0, index=1): {'No': 7, 'Category': 'practice', 'earlier_stim': '星期三 ', 'later_stim': '星期二', 'conguency': 'incongruent', 'orientation': 'Vert', 'instruction': 'early', 'corr_resp': 'down', 'Instruction_stim': 'image/Chi_early.png', 'early_position': [0, 0.3], 'late_position': [0, -0.3]}
27.4336 	EXP 	pracfeedback: autoDraw = False
